key_mlbam,metric,age,value
571927,BB9,26,2.565
571927,BB9,27,3.3896103896103895
571927,BB9,28,2.918918918918919
571927,BB9,30,2.5685840707964602
571927,BB9,32,2.742857142857143
571927,BB9,34,1.2913043478260868
669160,BB9,22,2.5714285714285716
669160,BB9,27,3.808564231738035
641835,BB9,27,4.733766233766233
641835,BB9,29,2.0377358490566038
641835,BB9,31,2.53125
663556,BB9,24,2.7
663556,BB9,25,2.056112224448898
663556,BB9,26,3.208695652173913
700241,BB9,24,1.881533101045296
665622,BB9,24,4.677811550151976
676974,BB9,25,3.0
676974,BB9,26,2.783505154639175
571945,BB9,25,2.825581395348837
571945,BB9,29,1.3006644518272426
571945,BB9,30,1.565217391304348
571945,BB9,33,1.7347611202635913
571945,BB9,34,1.7433774834437086
571945,BB9,35,1.3106796116504855
571945,BB9,36,2.1300639658848612
682243,BB9,24,1.781725888324873
682243,BB9,25,2.2458410351201477
682243,BB9,26,3.3874538745387457
694819,BB9,23,4.2272727272727275
663554,BB9,24,2.4545454545454546
663554,BB9,27,2.5504885993485344
663554,BB9,28,2.174496644295302
669387,BB9,25,3.375
669387,BB9,26,2.4545454545454546
672456,BB9,23,2.8372881355932207
672456,BB9,24,3.077205882352941
670970,BB9,25,2.9685863874345553
670970,BB9,26,2.0769230769230766
669194,BB9,25,2.875
669194,BB9,26,2.0309734513274336
669194,BB9,27,2.396103896103896
656794,BB9,24,5.13
656794,BB9,25,4.445121951219512
656794,BB9,26,3.8195121951219515
656794,BB9,32,3.021660649819495
605400,BB9,22,2.2017167381974247
605400,BB9,23,2.3513513513513513
605400,BB9,24,2.625
605400,BB9,25,2.4583987441130297
605400,BB9,26,3.558484349258649
605400,BB9,27,2.901869158878505
605400,BB9,28,1.9428044280442804
605400,BB9,29,1.273170731707317
605400,BB9,30,2.091222030981067
605400,BB9,31,2.25752508361204
605400,BB9,32,2.671378091872792
641927,BB9,25,1.8519855595667871
641927,BB9,26,1.7678571428571428
641927,BB9,27,1.8083140877598152
641927,BB9,28,2.1660447761194033
641927,BB9,29,1.9066059225512528
660271,BB9,23,3.8322580645161293
660271,BB9,26,3.0383631713554986
660271,BB9,27,2.3855421686746987
660271,BB9,28,3.75
595345,BB9,30,4.558441558441558
595345,BB9,31,3.681818181818182
595345,BB9,33,2.386046511627907
663978,BB9,23,1.9834123222748816
663978,BB9,24,1.8305084745762712
663978,BB9,25,1.8276923076923077
663978,BB9,28,2.139622641509434
663978,BB9,29,2.107594936708861
669467,BB9,23,3.3333333333333335
669467,BB9,24,3.9705882352941178
669467,BB9,25,3.5604395604395607
669467,BB9,26,3.430327868852459
694477,BB9,26,3.0083565459610027
642547,BB9,22,4.595744680851064
642547,BB9,23,3.9176470588235293
642547,BB9,25,3.4919168591224015
642547,BB9,26,3.1153846153846154
642547,BB9,27,2.933601609657948
642547,BB9,28,3.523992322456814
642547,BB9,29,3.3622641509433966
593974,BB9,25,3.34020618556701
593974,BB9,29,3.7058823529411766
593974,BB9,30,2.7159763313609466
593974,BB9,31,5.0
593974,BB9,33,3.767441860465116
691587,BB9,20,3.0547445255474455
691587,BB9,22,3.0209790209790213
527048,BB9,22,2.6782841823056303
527048,BB9,23,3.331168831168831
527048,BB9,24,2.7457627118644066
527048,BB9,25,3.442953020134228
527048,BB9,26,3.0648648648648646
527048,BB9,27,3.796875
527048,BB9,28,3.6471774193548385
527048,BB9,29,4.064516129032258
527048,BB9,30,2.8421052631578947
527048,BB9,31,3.162988115449915
527048,BB9,32,3.1129411764705885
527048,BB9,33,3.2666666666666666
527048,BB9,34,3.5357142857142856
656849,BB9,25,3.9149999999999996
656849,BB9,26,4.088328075709779
656849,BB9,27,4.054054054054054
656849,BB9,28,3.4214876033057853
656849,BB9,29,3.4683794466403164
694297,BB9,24,2.4375
694297,BB9,25,2.0807339449541287
694297,BB9,26,1.8849056603773586
663969,BB9,27,2.781115879828326
615698,BB9,24,2.4466019417475726
615698,BB9,26,2.826280623608018
615698,BB9,27,2.270125223613596
615698,BB9,28,3.160535117056856
615698,BB9,29,4.186516853932584
615698,BB9,30,2.677053824362606
656876,BB9,25,2.960526315789474
656876,BB9,26,1.9109589041095891
656876,BB9,29,2.22
592662,BB9,23,3.454308093994778
592662,BB9,24,3.6653919694072656
592662,BB9,25,3.9444444444444446
592662,BB9,26,5.09433962264151
592662,BB9,27,4.336520076481835
592662,BB9,28,7.838709677419355
592662,BB9,29,2.4206896551724135
592662,BB9,30,2.9523809523809526
592662,BB9,33,3.603290676416819
607067,BB9,25,3.8571428571428568
607067,BB9,32,2.7433155080213902
607067,BB9,33,2.308151093439364
607067,BB9,34,2.4853556485355646
670950,BB9,25,3.8469656992084436
670950,BB9,26,3.7241379310344827
670950,BB9,28,3.0777202072538863
670950,BB9,29,4.921875
670950,BB9,30,4.334862385321101
670950,BB9,31,4.821428571428572
677958,BB9,25,3.217616580310881
593958,BB9,22,2.7369863013698628
593958,BB9,23,3.364485981308411
593958,BB9,24,3.2766990291262132
593958,BB9,25,3.123393316195373
593958,BB9,26,3.319672131147541
593958,BB9,28,2.682875264270613
593958,BB9,29,3.3626373626373627
593958,BB9,30,2.829694323144105
593958,BB9,31,3.42
593958,BB9,32,3.4989200863930883
669432,BB9,23,3.112781954887218
669432,BB9,24,3.7850467289719627
669432,BB9,26,4.053619302949062
669432,BB9,27,2.3799392097264436
643511,BB9,30,1.4444444444444444
643511,BB9,31,2.7356828193832596
643511,BB9,32,2.310810810810811
643511,BB9,33,0.7677725118483413
643511,BB9,34,0.8146551724137931
694738,BB9,25,4.6490066225165565
694738,BB9,26,3.796875
657746,BB9,26,2.877551020408163
657746,BB9,27,1.8927835051546393
657746,BB9,28,1.5333333333333334
657746,BB9,29,2.0526315789473686
519242,BB9,22,3.4225352112676055
519242,BB9,23,2.390625
519242,BB9,24,1.931570762052877
519242,BB9,25,2.0172413793103448
519242,BB9,26,1.8115015974440896
519242,BB9,27,1.786764705882353
519242,BB9,28,1.8055987558320372
519242,BB9,29,1.9367088607594938
519242,BB9,30,2.260180995475113
519242,BB9,34,2.542207792207792
519242,BB9,35,1.9756097560975612
519242,BB9,36,2.291777188328912
650911,BB9,26,1.4496644295302015
650911,BB9,27,2.179816513761468
650911,BB9,28,1.9603960396039604
693645,BB9,24,3.8219178082191783
622608,BB9,22,3.1410891089108914
622608,BB9,23,2.9889298892988934
622608,BB9,24,4.114973262032086
622608,BB9,25,2.2090909090909094
622608,BB9,26,1.8382978723404257
622608,BB9,27,2.24187725631769
622608,BB9,30,3.253846153846154
622663,BB9,21,3.176470588235294
622663,BB9,22,3.1690140845070425
622663,BB9,23,2.3741379310344826
622663,BB9,24,2.1637630662020904
622663,BB9,28,2.6470588235294117
622663,BB9,29,3.425373134328358
622663,BB9,30,2.967032967032967
622663,BB9,31,2.766393442622951
693855,BB9,26,3.0
686218,BB9,23,3.878453038674033
686218,BB9,25,2.7
663903,BB9,23,3.217616580310881
663903,BB9,24,3.7168831168831167
663903,BB9,25,2.0543478260869565
663903,BB9,26,2.7620041753653446
663903,BB9,27,2.705009276437848
663903,BB9,28,3.182711198428291
694973,BB9,22,2.1654135338345863
694973,BB9,23,2.0142095914742453
669373,BB9,24,2.8325892857142856
669373,BB9,25,2.4475920679886682
669373,BB9,26,1.5684647302904566
669373,BB9,27,1.640625
669373,BB9,28,1.5204778156996586
671922,BB9,25,2.0309734513274336
671922,BB9,26,2.3212669683257916
667755,BB9,25,3.584070796460177
667755,BB9,26,4.153846153846154
647336,BB9,21,2.1125954198473282
647336,BB9,26,4.970711297071129
647336,BB9,27,2.910780669144981
605488,BB9,29,2.061576354679803
605488,BB9,32,2.8421052631578947
660761,BB9,21,3.6666666666666665
660761,BB9,23,3.294915254237288
660761,BB9,24,2.7247706422018347
660761,BB9,26,4.643312101910828
624133,BB9,25,2.80188679245283
624133,BB9,26,3.360515021459227
624133,BB9,27,3.456
624133,BB9,28,2.4491150442477876
624133,BB9,29,2.173728813559322
608372,BB9,35,2.0636942675159236
608718,BB9,27,2.424489795918367
608718,BB9,28,1.6875
608718,BB9,31,2.9454545454545458
608718,BB9,32,2.9699999999999998
608718,BB9,33,3.245192307692308
608718,BB9,34,1.6446700507614211
608718,BB9,35,2.394088669950739
592791,BB9,24,1.4711538461538463
592791,BB9,25,3.0972568578553616
592791,BB9,26,2.167539267015707
592791,BB9,29,2.74364896073903
592791,BB9,30,1.6240601503759398
592791,BB9,31,2.3909287257019436
592791,BB9,32,1.7963709677419353
592791,BB9,33,1.8740359897172238
664285,BB9,25,5.60377358490566
664285,BB9,26,2.0377358490566038
664285,BB9,27,3.8762376237623766
664285,BB9,28,2.995033112582781
664285,BB9,29,2.590909090909091
664285,BB9,30,2.8071833648393194
664285,BB9,31,3.1875
686973,BB9,25,2.25
686973,BB9,27,2.7247706422018347
681190,BB9,25,2.663265306122449
681190,BB9,26,3.501246882793018
608379,BB9,21,2.6443298969072164
608379,BB9,22,2.7757009345794392
608379,BB9,23,2.878676470588235
608379,BB9,24,2.9347826086956523
608379,BB9,25,2.9879275653923543
608379,BB9,26,3.841897233201581
608379,BB9,27,3.9078947368421053
608379,BB9,29,2.2379679144385025
608379,BB9,30,2.1910994764397906
608379,BB9,31,2.8808933002481387
608379,BB9,32,2.43
608379,BB9,33,2.345559845559846
701542,BB9,26,3.603696098562628
677960,BB9,21,2.852112676056338
677960,BB9,23,4.526011560693642
677960,BB9,24,2.4923076923076923
657277,BB9,23,3.975460122699386
657277,BB9,24,2.184269662921348
657277,BB9,25,2.2928942807625647
657277,BB9,26,1.2916666666666667
657277,BB9,27,2.198697068403909
657277,BB9,28,2.0
669330,BB9,26,1.894736842105263
669330,BB9,27,2.430868167202572
669330,BB9,28,2.5786516853932584
554430,BB9,23,4.14
554430,BB9,24,3.8363309352517985
554430,BB9,27,4.16988416988417
554430,BB9,28,2.7148080438756854
554430,BB9,29,2.303754266211604
554430,BB9,30,2.028169014084507
554430,BB9,31,1.9406249999999998
554430,BB9,32,2.0
554430,BB9,33,1.828125
554430,BB9,34,2.34
554430,BB9,35,1.9844097995545658
668909,BB9,23,4.060975609756097
668909,BB9,24,3.789473684210526
668909,BB9,25,4.455268389662028
693433,BB9,23,3.182509505703422
693433,BB9,24,0.9642857142857143
693433,BB9,25,1.7357142857142858
680573,BB9,23,3.231920199501247
680573,BB9,24,3.7185628742514973
680736,BB9,24,2.295
808967,BB9,25,2.2
808967,BB9,26,3.0575815738963534
687064,BB9,26,3.433526011560694
666171,BB9,27,5.526315789473684
671096,HR9,24,1.3170731707317074
671096,HR9,25,1.6304347826086956
671096,HR9,26,1.028056112224449
645261,HR9,23,1.0489864864864864
645261,HR9,25,0.9189627228525122
645261,HR9,26,0.6297376093294461
645261,HR9,27,1.072202166064982
645261,HR9,29,1.133587786259542
681293,HR9,24,1.303448275862069
676879,HR9,24,1.2577639751552796
676879,HR9,27,0.40499999999999997
677952,HR9,25,0.38755980861244016
665871,HR9,25,1.0701219512195121
665871,HR9,26,1.2244897959183674
669199,HR9,30,1.267605633802817
605135,HR9,26,0.5232558139534884
605135,HR9,30,1.3125
605135,HR9,31,0.8571428571428571
605135,HR9,32,0.858050847457627
605135,HR9,33,0.9412844036697248
605135,HR9,34,1.26
605135,HR9,35,0.9473684210526315
605135,HR9,36,1.1624266144814088
669358,HR9,25,1.0210084033613447
669358,HR9,26,1.4068136272545089
670280,HR9,26,0.7417582417582418
670280,HR9,27,0.6967741935483871
670280,HR9,28,0.400990099009901
670280,HR9,29,1.4046242774566475
670280,HR9,30,0.574468085106383
678394,HR9,23,0.1569767441860465
678394,HR9,24,1.375796178343949
678394,HR9,25,1.053388090349076
678394,HR9,26,0.8640000000000001
676440,HR9,24,0.823943661971831
676440,HR9,25,1.1401151631477928
676440,HR9,26,1.3327239488117002
621112,HR9,23,0.7670454545454546
621112,HR9,28,1.2125748502994012
621112,HR9,29,0.954983922829582
621112,HR9,30,1.4336283185840708
571510,HR9,24,2.6686046511627906
571510,HR9,25,1.5719178082191783
571510,HR9,26,1.2
571510,HR9,27,1.4266144814090018
571510,HR9,28,1.893884892086331
571510,HR9,29,2.2375690607734806
571510,HR9,30,1.0296610169491525
571510,HR9,32,1.3943661971830985
571510,HR9,34,0.9517625231910947
680694,HR9,25,1.3002832861189801
680694,HR9,26,0.7470355731225297
671737,HR9,22,1.9777070063694266
671737,HR9,23,1.434782608695652
671737,HR9,24,1.1985981308411215
623211,HR9,33,0.7670454545454546
623211,HR9,34,0.34838709677419355
623211,HR9,35,0.8571428571428571
676962,HR9,24,0.8132530120481928
676962,HR9,25,1.523510971786834
686613,HR9,24,1.5032119914346895
686613,HR9,25,0.9529411764705882
686613,HR9,26,0.8255395683453237
664141,HR9,27,2.026809651474531
664141,HR9,28,1.0625
621111,HR9,23,0.7864077669902912
621111,HR9,24,0.9872029250457038
621111,HR9,26,0.8234349919743179
621111,HR9,27,1.1076923076923078
621111,HR9,29,1.9115044247787611
621111,HR9,30,1.5714285714285714
656271,HR9,25,0.9838056680161944
656271,HR9,26,1.9608938547486034
656271,HR9,28,1.1675675675675676
680732,HR9,25,1.5409429280397022
681347,HR9,25,1.21875
665795,HR9,24,1.255813953488372
665795,HR9,25,0.9933110367892977
665795,HR9,26,1.4013840830449829
665795,HR9,27,1.1113801452784504
702070,HR9,25,1.1710843373493975
656288,HR9,23,1.3948339483394834
656288,HR9,24,1.2781065088757395
656288,HR9,25,2.0106382978723407
656288,HR9,27,1.5590551181102361
656288,HR9,28,1.625242718446602
656288,HR9,29,0.943231441048035
676282,HR9,25,0.9440559440559441
622491,HR9,24,1.1082089552238807
622491,HR9,25,1.4852652259332024
622491,HR9,26,1.0384615384615385
622491,HR9,27,0.6428571428571429
622491,HR9,28,0.911190053285968
622491,HR9,29,0.778270509977827
622491,HR9,30,1.2791878172588833
622491,HR9,31,1.2832699619771863
622491,HR9,32,1.1457564575645758
656302,HR9,23,1.8493150684931507
656302,HR9,24,1.8514285714285714
656302,HR9,25,1.0865191146881288
656302,HR9,26,0.782608695652174
656302,HR9,27,0.9661016949152542
656302,HR9,28,0.8556338028169014
656302,HR9,29,1.125
677944,HR9,25,1.87012987012987
677944,HR9,26,1.6363636363636365
650644,HR9,24,0.6242774566473989
650644,HR9,25,1.337837837837838
650644,HR9,26,1.6648793565683646
650644,HR9,27,1.2989690721649485
650644,HR9,28,0.8828337874659401
650644,HR9,29,1.6211180124223603
650644,HR9,30,1.411764705882353
543037,HR9,22,0.5369318181818182
543037,HR9,23,0.717391304347826
543037,HR9,24,0.47596153846153844
543037,HR9,25,0.5431034482758621
543037,HR9,26,1.374384236453202
543037,HR9,27,0.8535773710482528
543037,HR9,28,1.2291993720565149
543037,HR9,29,1.726027397260274
543037,HR9,30,1.1911764705882353
543037,HR9,31,1.4800664451827243
543037,HR9,32,0.861244019138756
543037,HR9,33,1.0421052631578946
571578,HR9,22,1.1775700934579438
571578,HR9,23,0.8208
571578,HR9,25,0.9529411764705882
571578,HR9,26,1.3875802997858673
571578,HR9,27,1.233743409490334
571578,HR9,28,0.675
571578,HR9,29,1.0693069306930694
571578,HR9,30,1.3705583756345177
571578,HR9,31,1.9398058252427186
571578,HR9,32,1.591703056768559
571578,HR9,33,1.65
571578,HR9,34,1.2881679389312979
571578,HR9,35,1.2167381974248925
594798,HR9,26,0.4489311163895487
594798,HR9,27,0.7539267015706806
594798,HR9,28,0.9121621621621622
594798,HR9,29,1.2516556291390728
594798,HR9,30,0.4147465437788018
594798,HR9,31,0.8382352941176471
594798,HR9,32,0.9264705882352942
594798,HR9,33,0.5869565217391305
594798,HR9,34,1.2590673575129534
594798,HR9,37,1.3552123552123554
660853,HR9,26,0.50625
660853,HR9,27,0.5482233502538071
660853,HR9,28,2.390625
660853,HR9,29,0.9545454545454546
672282,HR9,22,0.9069767441860465
672282,HR9,23,1.1502242152466369
672282,HR9,24,1.8549618320610688
672282,HR9,25,0.8481675392670157
693821,HR9,23,0.6666666666666666
693821,HR9,24,0.9790076335877863
693821,HR9,26,1.3816631130063965
543135,HR9,22,0.7541899441340782
543135,HR9,23,0.5924764890282131
543135,HR9,24,0.6310517529215359
543135,HR9,25,0.5831533477321814
543135,HR9,26,1.660427807486631
543135,HR9,28,1.135135135135135
543135,HR9,29,2.12807881773399
543135,HR9,31,0.7404021937842779
543135,HR9,32,1.728658536585366
543135,HR9,33,0.9375
543135,HR9,34,1.212890625
543135,HR9,35,0.6923076923076923
607200,HR9,25,1.4304635761589404
607200,HR9,26,1.2692307692307692
607200,HR9,27,1.7880794701986753
607200,HR9,28,1.5525
607200,HR9,29,1.4881889763779528
607200,HR9,31,1.0150375939849623
607200,HR9,32,1.2127659574468086
663372,HR9,25,1.4794520547945207
663372,HR9,27,1.108829568788501
680755,HR9,24,0.72
656427,HR9,22,1.1920529801324504
656427,HR9,23,1.1460101867572157
656427,HR9,25,1.3787234042553191
656427,HR9,27,1.0600461893764432
656427,HR9,28,1.3333333333333333
656427,HR9,29,1.2857142857142858
607536,HR9,24,0.9807692307692307
607536,HR9,25,0.7561779242174629
607536,HR9,26,2.1565495207667733
607536,HR9,27,1.1462264150943395
607536,HR9,28,1.4917127071823204
607536,HR9,29,0.9790076335877863
607536,HR9,30,1.676659528907923
607536,HR9,31,1.7470588235294118
607536,HR9,32,1.2172131147540983
608331,HR9,25,1.1408450704225352
608331,HR9,26,0.32142857142857145
608331,HR9,27,0.8148893360160966
608331,HR9,28,0.5827338129496402
608331,HR9,29,0.8111587982832618
608331,HR9,30,0.6711281070745697
608331,HR9,31,0.6450511945392491
668678,HR9,23,0.9
668678,HR9,24,1.125
668678,HR9,25,1.4093406593406594
668678,HR9,26,0.7336956521739131
668678,HR9,27,0.9428571428571428
668678,HR9,28,0.7905405405405406
668678,HR9,29,1.453125
592332,HR9,23,0.5558823529411765
592332,HR9,24,1.3620178041543027
592332,HR9,25,1.4025974025974026
592332,HR9,26,1.3982142857142859
592332,HR9,27,1.2740471869328494
592332,HR9,28,1.3192182410423454
592332,HR9,29,1.2067039106145252
592332,HR9,30,0.9375
592332,HR9,31,0.7729007633587787
592332,HR9,32,0.9243243243243243
592332,HR9,33,0.994475138121547
592332,HR9,34,0.9792746113989638
669302,HR9,24,1.282122905027933
669302,HR9,25,0.9210053859964094
669302,HR9,26,1.368881118881119
669302,HR9,27,1.121405750798722
669302,HR9,28,1.3740458015267176
669372,HR9,26,1.6937269372693728
672782,HR9,25,1.723404255319149
685299,HR9,27,1.9115044247787611
669022,HR9,23,0.9
669022,HR9,24,1.7823960880195597
669022,HR9,25,0.8116232464929859
669022,HR9,26,1.1273486430062631
543243,HR9,23,0.5625
543243,HR9,24,0.6164383561643836
543243,HR9,25,0.7355769230769231
543243,HR9,26,1.3846153846153846
543243,HR9,27,1.053388090349076
543243,HR9,28,0.9667519181585678
543243,HR9,29,0.8726235741444867
543243,HR9,30,0.6428571428571429
543243,HR9,31,1.2635467980295565
543243,HR9,32,0.8272980501392757
543243,HR9,33,0.391304347826087
543243,HR9,34,1.1362725450901803
543243,HR9,35,1.2453874538745389
676106,HR9,25,1.7802197802197803
676106,HR9,26,1.5
663687,HR9,26,1.4285714285714286
663687,HR9,27,0.8709677419354839
663687,HR9,28,0.6958762886597938
690986,HR9,22,1.3029490616621984
605280,HR9,26,0.9
605280,HR9,28,0.6428571428571429
605280,HR9,29,0.28272251308900526
605280,HR9,30,0.2857142857142857
605280,HR9,31,0.5714285714285714
605280,HR9,32,0.7605633802816902
656550,HR9,28,0.9219512195121952
656550,HR9,29,1.2521739130434784
663947,HR9,27,0.94921875
663947,HR9,28,0.667844522968198
663947,HR9,29,1.716101694915254
605288,HR9,26,1.131736526946108
605288,HR9,27,1.2857142857142858
605288,HR9,28,0.7587822014051522
605288,HR9,29,0.7012987012987013
605288,HR9,30,1.0508982035928145
605288,HR9,31,1.0384615384615385
605288,HR9,32,0.72
684007,HR9,30,1.4019230769230768
684007,HR9,31,1.9285714285714286
663623,HR9,26,1.487603305785124
663623,HR9,27,1.3907637655417406
663623,HR9,28,1.9
643377,HR9,26,2.524390243902439
643377,HR9,27,0.8709677419354839
643377,HR9,28,0.6887755102040817
643377,HR9,29,0.5070422535211268
643377,HR9,30,0.9545454545454546
683003,HR9,22,1.3315068493150684
676083,HR9,29,0.6545454545454545
656605,HR9,25,0.8940397350993377
656605,HR9,26,0.7924528301886793
656605,HR9,27,1.157804459691252
656605,HR9,28,1.1629213483146068
656605,HR9,29,1.0718336483931947
687330,HR9,25,0.26865671641791045
687330,HR9,26,0.8915094339622641
518876,HR9,30,1.4236363636363636
518876,HR9,32,1.1962025316455696
518876,HR9,33,0.9434276206322795
518876,HR9,34,1.0131332082551596
518876,HR9,35,1.343891402714932
518876,HR9,36,1.125
650633,HR9,26,0.8526315789473684
650633,HR9,27,0.5294117647058824
650633,HR9,28,0.8598726114649681
650633,HR9,29,0.8809980806142035
650633,HR9,30,1.4727272727272729
669923,HR9,24,0.9
669923,HR9,25,1.0384615384615385
669923,HR9,26,1.036649214659686
669923,HR9,27,1.0714285714285714
686799,HR9,23,0.9642857142857143
686799,HR9,24,1.7027027027027026
663568,HR9,28,0.7189349112426036
663567,HR9,22,1.8134328358208955
663567,HR9,26,1.8549618320610688
663567,HR9,27,1.0271739130434783
656641,HR9,29,0.735408560311284
641778,HR9,23,1.2053571428571428
641778,HR9,24,1.202672605790646
641778,HR9,26,1.2134831460674156
641778,HR9,27,1.531512605042017
641778,HR9,30,1.2898089171974523
681517,HR9,28,0.5113636363636364
669276,HR9,27,0.8881578947368421
669276,HR9,29,1.0558659217877095
669276,HR9,30,1.7121951219512197
683004,HR9,25,1.0681318681318681
669461,HR9,23,0.7297297297297297
669461,HR9,24,1.1511627906976745
669461,HR9,25,1.1274725274725275
641793,HR9,25,1.0216216216216216
641793,HR9,27,1.3
641793,HR9,28,1.2665245202558635
641793,HR9,29,1.7357142857142858
666157,HR9,24,1.132258064516129
666157,HR9,26,1.0144508670520231
666157,HR9,27,1.2638297872340427
682052,HR9,27,1.4568345323741005
625643,HR9,24,1.1925795053003534
625643,HR9,25,1.7119565217391304
625643,HR9,27,1.560693641618497
625643,HR9,28,0.13775510204081634
625643,HR9,29,1.0909090909090908
625643,HR9,30,0.6633906633906634
695418,HR9,25,1.1709183673469388
547179,HR9,23,1.4294117647058824
547179,HR9,24,0.9
547179,HR9,25,0.9759036144578314
547179,HR9,26,0.6666666666666666
547179,HR9,27,0.9720000000000001
547179,HR9,30,1.0136518771331058
547179,HR9,31,1.1764705882352942
547179,HR9,32,1.1739130434782608
547179,HR9,33,1.5882352941176472
607625,HR9,26,0.984375
607625,HR9,27,1.1546052631578947
607625,HR9,28,0.799342105263158
607625,HR9,29,0.9
607625,HR9,32,1.2461538461538462
607625,HR9,33,1.1685649202733484
607625,HR9,34,0.6967741935483871
607625,HR9,35,1.6720183486238531
666200,HR9,22,1.3728813559322033
666200,HR9,23,1.8881118881118881
666200,HR9,24,0.8970099667774086
666200,HR9,25,1.1082089552238807
666200,HR9,26,1.2149999999999999
666200,HR9,27,0.7840290381125228
641816,HR9,23,1.7678571428571428
641816,HR9,24,1.7352185089974295
641816,HR9,26,1.2
641816,HR9,27,1.1933701657458564
641816,HR9,30,0.5192307692307692
640455,HR9,24,1.2442396313364057
640455,HR9,25,1.0210084033613447
640455,HR9,26,1.1763485477178424
640455,HR9,28,1.1666666666666667
640455,HR9,29,1.2546468401486988
640455,HR9,30,1.6518987341772151
640455,HR9,31,1.0708215297450425
640455,HR9,32,1.0403669724770643
640455,HR9,33,1.9285714285714286
608566,HR9,22,1.3888888888888888
608566,HR9,23,1.1020408163265305
608566,HR9,24,1.5
608566,HR9,25,0.6612244897959183
608566,HR9,26,1.05
608566,HR9,27,1.4862385321100917
608566,HR9,30,1.6385224274406334
663436,HR9,25,1.1368421052631579
663436,HR9,27,0.9
663436,HR9,28,1.2616822429906542
607259,HR9,23,1.1543942992874108
607259,HR9,24,1.152
607259,HR9,26,2.101796407185629
607259,HR9,31,1.2695924764890283
607259,HR9,32,0.9788519637462236
607259,HR9,33,0.8220140515222482
607259,HR9,34,1.1951710261569417
805673,HR9,25,1.361344537815126
571927,HR9,25,0.9521410579345088
571927,HR9,26,1.6199999999999999
571927,HR9,27,1.4610389610389611
571927,HR9,28,1.5155925155925154
571927,HR9,30,1.075221238938053
571927,HR9,32,0.9428571428571428
571927,HR9,34,0.9391304347826086
669160,HR9,22,1.4464285714285714
669160,HR9,27,1.428211586901763
641835,HR9,27,1.4025974025974026
641835,HR9,29,0.8490566037735849
641835,HR9,31,0.33749999999999997
663556,HR9,24,1.0216216216216216
663556,HR9,25,1.028056112224449
663556,HR9,26,1.173913043478261
700241,HR9,24,1.1289198606271778
665622,HR9,24,1.1489361702127658
676974,HR9,25,2.210526315789474
676974,HR9,26,1.670103092783505
571945,HR9,25,1.255813953488372
571945,HR9,29,0.717607973421927
571945,HR9,30,1.3206521739130435
571945,HR9,33,1.1120263591433277
571945,HR9,34,1.1622516556291391
571945,HR9,35,1.3631067961165049
571945,HR9,36,1.6695095948827292
682243,HR9,24,1.2335025380710658
682243,HR9,25,1.0480591497227356
682243,HR9,26,1.6937269372693728
694819,HR9,23,1.0909090909090908
663554,HR9,24,1.4368070953436807
663554,HR9,27,0.96742671009772
663554,HR9,28,1.2684563758389262
669387,HR9,25,0.5328947368421053
669387,HR9,26,0.7272727272727273
672456,HR9,23,1.7389830508474577
672456,HR9,24,1.588235294117647
670970,HR9,25,0.5654450261780105
670970,HR9,26,0.24434389140271492
669194,HR9,25,1.5
669194,HR9,26,1.0154867256637168
669194,HR9,27,0.9935064935064936
656794,HR9,24,0.9
656794,HR9,25,0.9878048780487805
656794,HR9,26,1.053658536585366
656794,HR9,32,0.4873646209386282
605400,HR9,22,1.2746781115879828
605400,HR9,23,0.8108108108108109
605400,HR9,24,0.9642857142857143
605400,HR9,25,0.7205651491365777
605400,HR9,26,1.200988467874794
605400,HR9,27,1.1355140186915889
605400,HR9,28,1.2952029520295203
605400,HR9,29,0.8341463414634146
605400,HR9,30,1.487091222030981
605400,HR9,31,1.354515050167224
605400,HR9,32,1.7173144876325088
641927,HR9,25,1.9494584837545128
641927,HR9,26,0.6428571428571429
641927,HR9,27,1.371824480369515
641927,HR9,28,1.3600746268656718
641927,HR9,29,1.8451025056947608
660271,HR9,23,1.0451612903225806
660271,HR9,26,1.0358056265984654
660271,HR9,27,0.7590361445783133
660271,HR9,28,1.2272727272727273
595345,HR9,30,1.2272727272727273
595345,HR9,31,1.3806818181818183
595345,HR9,33,0.7534883720930232
663978,HR9,23,1.4715639810426542
663978,HR9,24,2.135593220338983
663978,HR9,25,1.2461538461538462
663978,HR9,28,1.4264150943396228
663978,HR9,29,1.7658227848101267
669467,HR9,23,0.75
669467,HR9,24,0.7941176470588235
669467,HR9,25,0.5934065934065934
669467,HR9,26,1.1618852459016393
694477,HR9,26,0.9777158774373259
642547,HR9,22,0.9191489361702129
642547,HR9,23,1.588235294117647
642547,HR9,25,0.8729792147806004
642547,HR9,26,0.6923076923076923
642547,HR9,27,1.4124748490945676
642547,HR9,28,1.3474088291746642
642547,HR9,29,1.069811320754717
593974,HR9,25,1.11340206185567
593974,HR9,29,1.0588235294117647
593974,HR9,30,0.3195266272189349
593974,HR9,31,1.1666666666666667
593974,HR9,33,0.627906976744186
691587,HR9,20,1.478102189781022
691587,HR9,22,1.132867132867133
527048,HR9,22,1.0857908847184987
527048,HR9,23,0.525974025974026
527048,HR9,24,0.3432203389830508
527048,HR9,25,0.8154362416107382
527048,HR9,26,1.1189189189189188
527048,HR9,27,1.6875
527048,HR9,28,1.252016129032258
527048,HR9,29,1.1612903225806452
527048,HR9,30,1.5
527048,HR9,31,0.5042444821731749
